image_name,true,pred,probability
ISIC_7343496,0,0,"[0.9721252918243408, 0.027874698862433434]"
ISIC_7343838,0,0,"[0.944094717502594, 0.055905263870954514]"
ISIC_7344252,0,0,"[0.9937992691993713, 0.006200713105499744]"
ISIC_7349772,1,0,"[0.8206328749656677, 0.1793670952320099]"
ISIC_7352886,0,0,"[0.9096981883049011, 0.09030179679393768]"
ISIC_7353761,0,0,"[0.8915202021598816, 0.10847978293895721]"
ISIC_7353973,0,0,"[0.9332758188247681, 0.06672417372465134]"
ISIC_7354035,0,0,"[0.9027220606803894, 0.09727787971496582]"
ISIC_7355141,0,0,"[0.9618698954582214, 0.03813013434410095]"
ISIC_7356589,0,0,"[0.9652804732322693, 0.03471945598721504]"
ISIC_7358425,0,0,"[0.9949032068252563, 0.005096833687275648]"
ISIC_7359607,0,0,"[0.9522945284843445, 0.04770546779036522]"
ISIC_7364041,0,0,"[0.9486917853355408, 0.051308244466781616]"
ISIC_7365523,0,0,"[0.9930769205093384, 0.006923055276274681]"
ISIC_7365889,0,0,"[0.9450492858886719, 0.05495073273777962]"
ISIC_7366096,0,0,"[0.9938634634017944, 0.0061365533620119095]"
ISIC_7367184,0,0,"[0.9688526391983032, 0.031147385016083717]"
ISIC_7368239,0,0,"[0.9479414820671082, 0.05205856263637543]"
ISIC_7369343,0,0,"[0.8504381775856018, 0.1495618373155594]"
ISIC_7369690,0,0,"[0.8579002022743225, 0.14209982752799988]"
ISIC_7369843,0,0,"[0.9859417080879211, 0.014058326371014118]"
ISIC_7370281,0,0,"[0.9486255049705505, 0.051374491304159164]"
ISIC_7370756,0,0,"[0.9901772141456604, 0.009822818450629711]"
ISIC_7370970,0,0,"[0.9457896947860718, 0.05421024188399315]"
ISIC_7372081,0,0,"[0.9296550154685974, 0.0703449472784996]"
ISIC_7373069,0,0,"[0.9367294311523438, 0.06327053159475327]"
ISIC_7373074,0,0,"[0.9114857912063599, 0.08851420879364014]"
ISIC_7375608,0,0,"[0.9953823685646057, 0.004617657046765089]"
ISIC_7376268,0,0,"[0.9051781296730042, 0.09482187032699585]"
ISIC_7380175,0,0,"[0.9229899644851685, 0.07701003551483154]"
ISIC_7381172,0,0,"[0.8715168833732605, 0.1284831166267395]"
ISIC_7381220,0,0,"[0.9955490827560425, 0.004450974054634571]"
ISIC_7382357,0,0,"[0.8788143396377563, 0.12118565291166306]"
ISIC_7384638,0,0,"[0.8363049030303955, 0.16369517147541046]"
ISIC_7385195,0,0,"[0.995937705039978, 0.004062286112457514]"
ISIC_7387061,0,0,"[0.9912847280502319, 0.008715246804058552]"
ISIC_7387427,0,0,"[0.927997350692749, 0.07200268656015396]"
ISIC_7387428,0,0,"[0.9772348999977112, 0.022765107452869415]"
ISIC_7387533,0,0,"[0.9115394949913025, 0.0884605124592781]"
ISIC_7389320,0,0,"[0.9953486323356628, 0.00465136393904686]"
ISIC_7391454,0,0,"[0.995088517665863, 0.004911472555249929]"
ISIC_7392681,0,0,"[0.9635090827941895, 0.03649091720581055]"
ISIC_7393413,0,0,"[0.9791088104248047, 0.020891178399324417]"
ISIC_7394756,0,0,"[0.9445797801017761, 0.05542024224996567]"
ISIC_7394897,0,0,"[0.9905842542648315, 0.009415745735168457]"
ISIC_7397129,0,0,"[0.9100528955459595, 0.08994714170694351]"
ISIC_7397356,0,0,"[0.9584774374961853, 0.0415225587785244]"
ISIC_7397447,0,0,"[0.9752327799797058, 0.02476724609732628]"
ISIC_7397861,0,0,"[0.9948329925537109, 0.0051669953390955925]"
ISIC_7399433,0,0,"[0.9112640023231506, 0.08873599022626877]"
ISIC_7400392,0,0,"[0.9485844969749451, 0.05141542851924896]"
ISIC_7400819,0,0,"[0.8974877595901489, 0.10251229256391525]"
ISIC_7402256,0,0,"[0.9484619498252869, 0.05153810977935791]"
ISIC_7403913,0,0,"[0.9870381355285645, 0.012961897999048233]"
ISIC_7404638,0,0,"[0.9905559420585632, 0.009444020688533783]"
ISIC_7405975,0,0,"[0.9784703254699707, 0.021529678255319595]"
ISIC_7406107,0,0,"[0.9936973452568054, 0.0063027068972587585]"
ISIC_7408485,0,0,"[0.9811441898345947, 0.018855871632695198]"
ISIC_7409165,0,0,"[0.9928596019744873, 0.007140422239899635]"
ISIC_7409889,0,0,"[0.8942581415176392, 0.10574191063642502]"
ISIC_7410175,1,0,"[0.8002004623413086, 0.19979949295520782]"
ISIC_7410794,0,0,"[0.9822010397911072, 0.01779898814857006]"
ISIC_7411244,0,0,"[0.9875433444976807, 0.012456649914383888]"
ISIC_7413468,0,0,"[0.9920783638954163, 0.007921570912003517]"
ISIC_7413795,0,0,"[0.9940282106399536, 0.005971744190901518]"
ISIC_7414086,0,0,"[0.9955488443374634, 0.00445121293887496]"
ISIC_7415285,0,0,"[0.9257412552833557, 0.07425876706838608]"
ISIC_7416783,0,0,"[0.9365949630737305, 0.06340507417917252]"
ISIC_7416912,0,0,"[0.9873132109642029, 0.01268677320331335]"
ISIC_7418664,0,0,"[0.8266251087188721, 0.17337486147880554]"
ISIC_7419281,0,0,"[0.9889919757843018, 0.011008097790181637]"
ISIC_7420182,0,0,"[0.9902585744857788, 0.009741494432091713]"
ISIC_7420761,0,0,"[0.9098441004753113, 0.09015591442584991]"
ISIC_7421214,0,0,"[0.9757322072982788, 0.02426772564649582]"
ISIC_7424256,0,0,"[0.9868276119232178, 0.013172408565878868]"
ISIC_7428248,0,0,"[0.9749012589454651, 0.02509869821369648]"
ISIC_7430054,0,0,"[0.8145209550857544, 0.1854790598154068]"
ISIC_7430481,0,0,"[0.8638863563537598, 0.13611356914043427]"
ISIC_7430916,0,0,"[0.9666900038719177, 0.03331005200743675]"
ISIC_7435292,0,0,"[0.9953444600105286, 0.004655529744923115]"
ISIC_7436377,0,0,"[0.9942572116851807, 0.0057427543215453625]"
ISIC_7436582,0,0,"[0.8741171956062317, 0.12588286399841309]"
ISIC_7437503,0,0,"[0.9938048124313354, 0.006195209454745054]"
ISIC_7437712,0,0,"[0.9955509901046753, 0.004449068568646908]"
ISIC_7438349,0,0,"[0.993126392364502, 0.006873636972159147]"
ISIC_7439160,0,0,"[0.973602831363678, 0.026397107169032097]"
ISIC_7441567,0,0,"[0.9160757064819336, 0.08392427116632462]"
ISIC_7442476,0,0,"[0.9694930911064148, 0.030506832525134087]"
ISIC_7447456,0,0,"[0.9865195751190186, 0.013480369932949543]"
ISIC_7447506,0,0,"[0.9916337728500366, 0.008366160094738007]"
ISIC_7449606,0,0,"[0.9943485856056213, 0.0056514074094593525]"
ISIC_7452348,0,0,"[0.8524222373962402, 0.14757776260375977]"
ISIC_7452815,0,0,"[0.9929577112197876, 0.007042326033115387]"
ISIC_7454487,0,0,"[0.9953721165657043, 0.004627901595085859]"
ISIC_7456073,0,0,"[0.9715943932533264, 0.02840561605989933]"
ISIC_7457536,0,0,"[0.950528085231781, 0.049471933394670486]"
ISIC_7457790,0,0,"[0.900254487991333, 0.09974558651447296]"
ISIC_7459465,0,0,"[0.9698795080184937, 0.030120451003313065]"
ISIC_7460562,0,0,"[0.9896774291992188, 0.01032260712236166]"
ISIC_7462628,0,0,"[0.9876571893692017, 0.012342794798314571]"
ISIC_7463963,0,0,"[0.9685831665992737, 0.0314168743789196]"
ISIC_7468182,0,0,"[0.9955319166183472, 0.00446805777028203]"
ISIC_7468716,0,0,"[0.9311270117759705, 0.06887301057577133]"
ISIC_7473653,0,0,"[0.9836981296539307, 0.016301805153489113]"
ISIC_7474655,0,0,"[0.9471078515052795, 0.05289217084646225]"
ISIC_7477771,0,0,"[0.8410604000091553, 0.15893961489200592]"
ISIC_7477835,0,0,"[0.994340181350708, 0.005659733433276415]"
ISIC_7477963,0,0,"[0.9456855058670044, 0.05431446060538292]"
ISIC_7483552,0,0,"[0.9232141375541687, 0.07678589224815369]"
ISIC_7483981,0,0,"[0.863929808139801, 0.13607023656368256]"
ISIC_7484272,0,0,"[0.9909628033638, 0.009037178941071033]"
ISIC_7484618,0,0,"[0.9923056960105896, 0.007694256026297808]"
ISIC_7486266,0,0,"[0.9092735052108765, 0.09072651714086533]"
ISIC_7487195,0,0,"[0.7846103310585022, 0.21538962423801422]"
ISIC_7492471,0,0,"[0.8933568000793457, 0.10664314776659012]"
ISIC_7492530,0,0,"[0.9948397278785706, 0.005160308443009853]"
ISIC_7492684,0,0,"[0.9953482747077942, 0.004651770461350679]"
ISIC_7493388,0,0,"[0.9459569454193115, 0.05404306575655937]"
ISIC_7494122,0,0,"[0.991354763507843, 0.008645186200737953]"
ISIC_7494625,0,0,"[0.9759892225265503, 0.024010756984353065]"
ISIC_7494699,0,0,"[0.9084287285804749, 0.09157125651836395]"
ISIC_7496225,0,0,"[0.9650256633758545, 0.03497432544827461]"
ISIC_7496898,0,0,"[0.9598143100738525, 0.04018571227788925]"
ISIC_7501061,0,0,"[0.9950376152992249, 0.004962407983839512]"
ISIC_7503950,1,0,"[0.8558892011642456, 0.14411073923110962]"
ISIC_7507498,0,0,"[0.9216111898422241, 0.07838883996009827]"
ISIC_7508320,0,0,"[0.9118938446044922, 0.0881061851978302]"
ISIC_7509837,0,0,"[0.9692378044128418, 0.030762210488319397]"
ISIC_7510106,0,0,"[0.9240580201148987, 0.07594195008277893]"
ISIC_7511365,0,0,"[0.9952926635742188, 0.0047073825262486935]"
ISIC_7512478,0,0,"[0.9288868308067322, 0.07111316174268723]"
ISIC_7514115,0,0,"[0.994953453540802, 0.005046567879617214]"
ISIC_7515318,0,0,"[0.8323027491569519, 0.16769728064537048]"
ISIC_7521537,0,0,"[0.9600344300270081, 0.039965610951185226]"
ISIC_7521698,0,0,"[0.9816156029701233, 0.018384406343102455]"
ISIC_7522199,0,0,"[0.9525430202484131, 0.0474570095539093]"
ISIC_7523226,0,0,"[0.9958297610282898, 0.004170244559645653]"
ISIC_7523330,0,0,"[0.9061217904090881, 0.09387820959091187]"
ISIC_7528308,0,0,"[0.9954138398170471, 0.004586216527968645]"
ISIC_7529560,0,0,"[0.9943557977676392, 0.005644174292683601]"
ISIC_7531073,0,0,"[0.9920076131820679, 0.007992379367351532]"
ISIC_7533116,0,0,"[0.9844896793365479, 0.0155103150755167]"
ISIC_7533216,0,0,"[0.9495946168899536, 0.050405364483594894]"
ISIC_7534226,0,0,"[0.9339123368263245, 0.06608764082193375]"
ISIC_7534551,0,0,"[0.8954334855079651, 0.10456648468971252]"
ISIC_7536256,0,0,"[0.946438193321228, 0.053561821579933167]"
ISIC_7536649,0,0,"[0.9940694570541382, 0.005930580198764801]"
ISIC_7537335,0,0,"[0.9805161952972412, 0.01948387548327446]"
ISIC_7538717,0,0,"[0.9739773869514465, 0.026022611185908318]"
ISIC_7539588,0,0,"[0.9936802387237549, 0.006319739855825901]"
ISIC_7540184,0,0,"[0.8878573775291443, 0.11214257031679153]"
ISIC_7542722,0,0,"[0.9702548384666443, 0.029745180159807205]"
ISIC_7545722,0,0,"[0.9590532779693604, 0.040946703404188156]"
ISIC_7547609,0,0,"[0.8403850197792053, 0.15961502492427826]"
ISIC_7548923,0,0,"[0.9936214089393616, 0.006378649268299341]"
ISIC_7549209,0,0,"[0.9929406642913818, 0.007059281226247549]"
ISIC_7549398,0,0,"[0.9657118916511536, 0.03428809717297554]"
ISIC_7549766,0,0,"[0.9344877600669861, 0.06551217287778854]"
ISIC_7550852,0,0,"[0.9576978087425232, 0.042302172631025314]"
ISIC_7553970,0,0,"[0.9761145114898682, 0.023885441944003105]"
ISIC_7557606,0,0,"[0.9746465086936951, 0.025353476405143738]"
ISIC_7557995,0,0,"[0.9050127267837524, 0.09498725831508636]"
ISIC_7558980,0,0,"[0.9380053281784058, 0.06199471279978752]"
ISIC_7563847,0,0,"[0.9059475660324097, 0.09405242651700974]"
ISIC_7564040,0,0,"[0.9922410249710083, 0.007759030908346176]"
ISIC_7564217,0,0,"[0.9442283511161804, 0.055771615356206894]"
ISIC_7564545,0,0,"[0.9869828224182129, 0.013017157092690468]"
ISIC_7567861,0,0,"[0.9252082705497742, 0.07479173690080643]"
ISIC_7570120,0,0,"[0.8843528628349304, 0.1156470850110054]"
ISIC_7570176,0,0,"[0.9344732761383057, 0.06552664190530777]"
ISIC_7570825,0,0,"[0.9828733801841736, 0.01712666265666485]"
ISIC_7570942,0,0,"[0.9458892941474915, 0.054110653698444366]"
ISIC_7571027,0,0,"[0.8891728520393372, 0.11082716286182404]"
ISIC_7573559,0,0,"[0.9668385982513428, 0.03316135331988335]"
ISIC_7574405,0,0,"[0.9478850364685059, 0.05211500823497772]"
ISIC_7577778,0,0,"[0.9583025574684143, 0.0416974239051342]"
ISIC_7578042,0,0,"[0.932188093662262, 0.06781192868947983]"
ISIC_7580016,0,0,"[0.9883214831352234, 0.01167845819145441]"
ISIC_7583768,0,0,"[0.995359480381012, 0.004640502389520407]"
ISIC_7583922,0,0,"[0.9249778985977173, 0.07502207159996033]"
ISIC_7585436,0,0,"[0.9787287712097168, 0.021271171048283577]"
ISIC_7586378,0,0,"[0.9001888632774353, 0.09981118142604828]"
ISIC_7588132,0,0,"[0.9110457897186279, 0.08895421028137207]"
ISIC_7589004,0,0,"[0.9951181411743164, 0.004881853237748146]"
ISIC_7589484,0,0,"[0.9207617044448853, 0.07923822849988937]"
ISIC_7589802,0,0,"[0.9640058279037476, 0.03599419817328453]"
ISIC_7590292,0,0,"[0.9932354092597961, 0.006764584686607122]"
ISIC_7594124,0,0,"[0.9831734299659729, 0.016826555132865906]"
ISIC_7597293,0,0,"[0.9323184490203857, 0.06768157333135605]"
ISIC_7600232,0,0,"[0.9924023151397705, 0.007597692776471376]"
ISIC_7600621,0,0,"[0.9541310667991638, 0.04586885869503021]"
ISIC_7601364,0,0,"[0.9416626691818237, 0.058337338268756866]"
ISIC_7602656,0,0,"[0.9472525119781494, 0.05274740979075432]"
ISIC_7603320,0,0,"[0.9881089329719543, 0.011891096830368042]"
ISIC_7604178,0,0,"[0.9940952062606812, 0.005904810037463903]"
ISIC_7604596,0,0,"[0.9953136444091797, 0.004686330910772085]"
ISIC_7604839,0,0,"[0.9955222606658936, 0.004477763548493385]"
ISIC_7608687,0,0,"[0.978123128414154, 0.021876879036426544]"
ISIC_7609592,0,0,"[0.9519718289375305, 0.04802822321653366]"
ISIC_7612589,0,0,"[0.9053682684898376, 0.09463175386190414]"
ISIC_7616324,0,0,"[0.8895776867866516, 0.11042236536741257]"
ISIC_7617170,0,0,"[0.898452639579773, 0.10154731571674347]"
ISIC_7617214,0,0,"[0.9735022783279419, 0.026497749611735344]"
ISIC_7619734,0,0,"[0.9942848086357117, 0.005715136416256428]"
ISIC_7621389,0,0,"[0.9205305576324463, 0.0794694647192955]"
ISIC_7623990,0,0,"[0.9580877423286438, 0.041912250220775604]"
ISIC_7624108,0,0,"[0.9932122230529785, 0.006787735968828201]"
ISIC_7624240,0,0,"[0.95345538854599, 0.046544693410396576]"
ISIC_7626256,1,0,"[0.8037769198417664, 0.19622308015823364]"
ISIC_7628175,0,0,"[0.9795829653739929, 0.020417049527168274]"
ISIC_7628257,0,0,"[0.9287495613098145, 0.07125041633844376]"
ISIC_7630499,0,0,"[0.9923949241638184, 0.007605146616697311]"
ISIC_7630831,0,0,"[0.9946565628051758, 0.005343463271856308]"
ISIC_7633960,0,0,"[0.960385262966156, 0.039614737033843994]"
ISIC_7634379,0,0,"[0.9122136235237122, 0.08778639882802963]"
ISIC_7634945,0,0,"[0.9875029921531677, 0.012497005984187126]"
ISIC_7637091,0,0,"[0.9460932016372681, 0.053906816989183426]"
ISIC_7637109,0,0,"[0.9617117643356323, 0.03828825056552887]"
ISIC_7637597,0,0,"[0.9927849769592285, 0.007215001154690981]"
ISIC_7638993,0,0,"[0.8745286464691162, 0.1254713535308838]"
ISIC_7642935,0,0,"[0.9755080342292786, 0.024492014199495316]"
ISIC_7643257,0,0,"[0.8842234015464783, 0.11577660590410233]"
ISIC_7643603,0,0,"[0.9691721796989441, 0.030827820301055908]"
ISIC_7643966,0,0,"[0.9892125129699707, 0.010787513107061386]"
ISIC_7645540,0,0,"[0.8517931699752808, 0.14820687472820282]"
ISIC_7646167,0,0,"[0.9506807327270508, 0.049319230020046234]"
ISIC_7646953,0,0,"[0.8943107724189758, 0.10568928718566895]"
ISIC_7646954,0,0,"[0.9846940040588379, 0.015306008979678154]"
ISIC_7657085,0,0,"[0.909912109375, 0.0900878757238388]"
ISIC_7657155,0,0,"[0.9958932399749756, 0.004106702283024788]"
ISIC_7657291,0,0,"[0.9519845247268677, 0.04801543429493904]"
ISIC_7658729,1,0,"[0.9309307932853699, 0.06906922161579132]"
ISIC_7661236,0,0,"[0.9229283332824707, 0.0770716667175293]"
ISIC_7661494,0,0,"[0.9892895817756653, 0.010710397735238075]"
ISIC_7661590,0,0,"[0.8382801413536072, 0.16171987354755402]"
ISIC_7663291,0,0,"[0.9847356081008911, 0.015264411456882954]"
ISIC_7663344,0,0,"[0.9920154809951782, 0.007984533905982971]"
ISIC_7663719,0,0,"[0.9927371144294739, 0.007262849714607]"
ISIC_7664137,0,0,"[0.9945546388626099, 0.005445402581244707]"
ISIC_7664835,0,0,"[0.8938852548599243, 0.10611475259065628]"
ISIC_7667157,0,0,"[0.9733991622924805, 0.026600809767842293]"
ISIC_7668749,0,0,"[0.9889367818832397, 0.011063194833695889]"
ISIC_7670304,0,0,"[0.884774386882782, 0.11522554606199265]"
ISIC_7670817,0,0,"[0.9877556562423706, 0.012244260869920254]"
ISIC_7671454,0,0,"[0.9879001379013062, 0.012099849060177803]"
ISIC_7672851,0,0,"[0.9801019430160522, 0.019898129627108574]"
ISIC_7679062,0,0,"[0.9954837560653687, 0.004516303073614836]"
ISIC_7681593,0,0,"[0.8089973330497742, 0.1910027116537094]"
ISIC_7683223,0,0,"[0.9953871369361877, 0.004612868186086416]"
ISIC_7683437,0,0,"[0.9543148875236511, 0.04568510502576828]"
ISIC_7684140,0,0,"[0.9937392473220825, 0.006260773167014122]"
ISIC_7686849,0,0,"[0.9930372834205627, 0.006962763611227274]"
ISIC_7687375,0,0,"[0.9944664835929871, 0.005533529445528984]"
ISIC_7688061,0,0,"[0.9950175881385803, 0.004982468672096729]"
ISIC_7689821,0,0,"[0.9447205066680908, 0.0552794374525547]"
ISIC_7690228,0,0,"[0.9830092787742615, 0.016990749165415764]"
ISIC_7691262,0,0,"[0.9698560833930969, 0.030143896117806435]"
ISIC_7694069,0,0,"[0.9495033621788025, 0.05049663409590721]"
ISIC_7696538,0,0,"[0.9096795320510864, 0.09032043069601059]"
ISIC_7696542,0,0,"[0.9956346154212952, 0.004365409258753061]"
ISIC_7696732,0,0,"[0.9657816886901855, 0.03421834111213684]"
ISIC_7698844,0,0,"[0.9749696850776672, 0.02503027953207493]"
ISIC_7700463,0,0,"[0.975990355014801, 0.024009669199585915]"
ISIC_7702996,0,0,"[0.9943565726280212, 0.005643427837640047]"
ISIC_7703614,0,0,"[0.9942733645439148, 0.005726628936827183]"
ISIC_7708554,0,0,"[0.8935123085975647, 0.1064876839518547]"
ISIC_7710816,0,0,"[0.9955888986587524, 0.00441115815192461]"
ISIC_7712138,0,0,"[0.9524275064468384, 0.04757256433367729]"
ISIC_7712980,0,0,"[0.9686389565467834, 0.03136108070611954]"
ISIC_7712996,0,0,"[0.9860754609107971, 0.013924497179687023]"
ISIC_7713545,0,0,"[0.9907025098800659, 0.009297482669353485]"
ISIC_7715315,0,0,"[0.959028422832489, 0.04097164794802666]"
ISIC_7716088,0,0,"[0.9507374167442322, 0.04926262050867081]"
ISIC_7716941,0,0,"[0.9808546304702759, 0.01914537139236927]"
ISIC_7716976,0,0,"[0.9869003891944885, 0.013099572621285915]"
ISIC_7718877,0,0,"[0.919560432434082, 0.08043956756591797]"
ISIC_7722716,0,0,"[0.9130192399024963, 0.08698072284460068]"
ISIC_7723074,0,0,"[0.928165853023529, 0.07183419167995453]"
ISIC_7724906,0,0,"[0.9106462001800537, 0.08935374766588211]"
ISIC_7725471,0,0,"[0.9510464072227478, 0.0489535927772522]"
ISIC_7725994,0,0,"[0.9831662178039551, 0.016833854839205742]"
ISIC_7727908,0,0,"[0.9736223816871643, 0.026377633213996887]"
ISIC_7727960,0,0,"[0.9687476754188538, 0.03125236928462982]"
ISIC_7728520,0,0,"[0.9145227670669556, 0.08547724038362503]"
ISIC_7729169,0,0,"[0.9731186628341675, 0.026881281286478043]"
ISIC_7733258,0,0,"[0.9956420660018921, 0.004357933532446623]"
ISIC_7734359,0,0,"[0.9558729529380798, 0.044127050787210464]"
ISIC_7736423,0,0,"[0.9900012016296387, 0.009998838417232037]"
ISIC_7737437,0,0,"[0.8670110702514648, 0.13298894464969635]"
ISIC_7738065,0,0,"[0.8906164169311523, 0.10938356816768646]"
ISIC_7738828,0,0,"[0.991959273815155, 0.00804067961871624]"
ISIC_7741786,0,0,"[0.9672187566757202, 0.032781243324279785]"
ISIC_7743266,0,0,"[0.9958087205886841, 0.004191245883703232]"
ISIC_7743794,0,0,"[0.9955161213874817, 0.004483866039663553]"
ISIC_7744467,0,0,"[0.9923730492591858, 0.00762688834220171]"
ISIC_7745522,0,0,"[0.8375822901725769, 0.1624177247285843]"
ISIC_7748899,0,0,"[0.9586743116378784, 0.04132568836212158]"
ISIC_7750508,0,0,"[0.9932990074157715, 0.006700958125293255]"
ISIC_7750671,0,0,"[0.9837560653686523, 0.016243914142251015]"
ISIC_7751233,0,0,"[0.8415314555168152, 0.15846846997737885]"
ISIC_7751774,0,0,"[0.986844003200531, 0.013155980035662651]"
ISIC_7753307,0,0,"[0.9239785075187683, 0.07602150738239288]"
ISIC_7754760,0,0,"[0.9377636313438416, 0.062236350029706955]"
ISIC_7755481,0,0,"[0.993678867816925, 0.006321096792817116]"
ISIC_7759376,0,0,"[0.9485942721366882, 0.05140574648976326]"
ISIC_7759630,0,0,"[0.9677885174751282, 0.03221150487661362]"
ISIC_7763701,0,0,"[0.9714997410774231, 0.028500186279416084]"
ISIC_7764144,0,0,"[0.9565020203590393, 0.04349801689386368]"
ISIC_7765038,0,0,"[0.8798539042472839, 0.12014605104923248]"
ISIC_7765193,0,0,"[0.9359919428825378, 0.06400801241397858]"
ISIC_7766007,0,0,"[0.9956894516944885, 0.0043105557560920715]"
ISIC_7767248,0,0,"[0.9918906688690186, 0.008109313435852528]"
ISIC_7768782,0,0,"[0.9513251185417175, 0.048674825578927994]"
ISIC_7768915,0,0,"[0.93650221824646, 0.06349781155586243]"
ISIC_7772950,0,0,"[0.986572265625, 0.013427666388452053]"
ISIC_7773473,0,0,"[0.9330581426620483, 0.06694188714027405]"
ISIC_7773731,0,0,"[0.9944654107093811, 0.0055346060544252396]"
ISIC_7776873,0,0,"[0.8926882743835449, 0.10731170326471329]"
ISIC_7777873,0,0,"[0.9941306710243225, 0.005869275890290737]"
ISIC_7778110,0,0,"[0.9192827939987183, 0.08071727305650711]"
ISIC_7778234,0,0,"[0.9686169028282166, 0.03138303756713867]"
ISIC_7778842,0,0,"[0.7935112118721008, 0.20648878812789917]"
ISIC_7779685,0,0,"[0.9936046004295349, 0.006395379547029734]"
ISIC_7781797,0,0,"[0.9955209493637085, 0.004479053895920515]"
ISIC_7782029,0,0,"[0.8497838377952576, 0.15021614730358124]"
ISIC_7783914,0,0,"[0.9936985969543457, 0.006301393266767263]"
ISIC_7784703,0,0,"[0.9767300486564636, 0.023269936442375183]"
ISIC_7786096,0,0,"[0.9854952096939087, 0.014504807069897652]"
ISIC_7788567,0,0,"[0.9815694093704224, 0.018430588766932487]"
ISIC_7790213,0,0,"[0.9771676659584045, 0.02283235266804695]"
ISIC_7792280,0,0,"[0.9488853812217712, 0.05111457034945488]"
ISIC_7793221,0,0,"[0.9711899161338806, 0.02881014347076416]"
ISIC_7797278,0,0,"[0.9926642775535583, 0.007335711270570755]"
ISIC_7798048,0,0,"[0.9875226616859436, 0.012477337382733822]"
ISIC_7800103,0,0,"[0.9896106719970703, 0.010389333590865135]"
ISIC_7800750,1,0,"[0.9174911975860596, 0.08250880986452103]"
ISIC_7803163,0,0,"[0.98372882604599, 0.016271140426397324]"
ISIC_7803290,0,0,"[0.9950510859489441, 0.004948918242007494]"
ISIC_7803426,0,0,"[0.8878346681594849, 0.11216533929109573]"
ISIC_7808556,0,0,"[0.9392848014831543, 0.06071517989039421]"
ISIC_7813206,0,0,"[0.9800645709037781, 0.019935358315706253]"
ISIC_7813241,0,0,"[0.990129292011261, 0.009870754554867744]"
ISIC_7814139,0,0,"[0.9938643574714661, 0.006135652307420969]"
ISIC_7817524,0,0,"[0.994130551815033, 0.00586943794041872]"
ISIC_7819044,0,0,"[0.9341954588890076, 0.06580449640750885]"
ISIC_7819084,0,0,"[0.976228654384613, 0.023771317675709724]"
ISIC_7820042,0,0,"[0.9658493399620056, 0.034150686115026474]"
ISIC_7821675,0,0,"[0.9889286160469055, 0.01107134111225605]"
ISIC_7821676,0,0,"[0.9883918166160583, 0.011608200147747993]"
ISIC_7826557,0,0,"[0.9870589375495911, 0.012941098771989346]"
ISIC_7826983,0,0,"[0.9954434633255005, 0.0045565892942249775]"
ISIC_7828539,0,0,"[0.9952050447463989, 0.00479500088840723]"
ISIC_7832764,0,0,"[0.942667543888092, 0.05733248591423035]"
ISIC_7833008,0,0,"[0.9306594729423523, 0.0693405419588089]"
ISIC_7834330,0,0,"[0.9938173890113831, 0.006182597950100899]"
ISIC_7836288,0,0,"[0.9828872084617615, 0.017112750560045242]"
ISIC_7836905,0,0,"[0.9775663018226624, 0.022433722391724586]"
ISIC_7837503,0,0,"[0.9584140181541443, 0.0415860079228878]"
ISIC_7841148,0,0,"[0.9559902548789978, 0.0440097413957119]"
ISIC_7842567,0,0,"[0.9882687330245972, 0.011731293052434921]"
ISIC_7842837,0,0,"[0.95966637134552, 0.040333569049835205]"
ISIC_7843804,0,0,"[0.9181631803512573, 0.08183681964874268]"
ISIC_7844825,1,0,"[0.9464246034622192, 0.053575385361909866]"
ISIC_7847181,0,0,"[0.9938667416572571, 0.006133297458291054]"
ISIC_7848045,0,0,"[0.9935566782951355, 0.006443326361477375]"
ISIC_7850191,0,0,"[0.9553301930427551, 0.04466987028717995]"
ISIC_7851399,0,0,"[0.9891352653503418, 0.01086476817727089]"
ISIC_7852008,0,0,"[0.9922952651977539, 0.007704785093665123]"
ISIC_7852280,0,0,"[0.9923557043075562, 0.007644358091056347]"
ISIC_7852759,0,0,"[0.9956698417663574, 0.004330181982368231]"
ISIC_7855286,0,0,"[0.9151709675788879, 0.08482901751995087]"
ISIC_7856796,0,0,"[0.9524068236351013, 0.047593168914318085]"
ISIC_7858034,0,0,"[0.9913233518600464, 0.008676617406308651]"
ISIC_7860124,0,0,"[0.941359281539917, 0.05864068865776062]"
ISIC_7861450,0,0,"[0.8736571669578552, 0.12634284794330597]"
ISIC_7861718,0,0,"[0.986407995223999, 0.01359197124838829]"
ISIC_7863564,0,0,"[0.9475989937782288, 0.05240095406770706]"
ISIC_7864324,0,0,"[0.9917512536048889, 0.00824869517236948]"
ISIC_7866138,0,0,"[0.9948792457580566, 0.005120796151459217]"
ISIC_7866488,0,0,"[0.8737052083015442, 0.1262948215007782]"
ISIC_7866682,0,0,"[0.9646800756454468, 0.03531995788216591]"
ISIC_7870834,0,0,"[0.9734238982200623, 0.026576103642582893]"
ISIC_7875088,0,0,"[0.9038024544715881, 0.09619754552841187]"
ISIC_7875625,0,0,"[0.9946079254150391, 0.005392083432525396]"
ISIC_7877034,0,0,"[0.959649384021759, 0.04035068303346634]"
ISIC_7880705,0,0,"[0.9953043460845947, 0.004695654846727848]"
ISIC_7880793,0,0,"[0.9892052412033081, 0.010794725269079208]"
ISIC_7880984,0,0,"[0.9378952383995056, 0.06210482120513916]"
ISIC_7882022,0,0,"[0.9374168515205383, 0.06258314102888107]"
